Date,Open,High,Low,Close,Volume,Adj Close
2016-04-04,99.019997,99.790001,97.599998,98.309998,684100,98.309998
2016-04-01,98.00,99.260002,97.540001,99.169998,502000,99.169998
2016-03-31,98.160004,98.980003,98.139999,98.470001,507400,98.470001
2016-03-30,98.529999,99.32,98.089996,98.529999,396400,98.529999
2016-03-29,96.660004,98.529999,96.260002,98.480003,517800,98.480003
2016-03-28,96.989998,97.18,96.290001,96.540001,217200,96.540001
2016-03-24,96.349998,97.239998,96.050003,96.50,339500,96.50
2016-03-23,97.519997,97.82,96.50,96.620003,381200,96.620003
2016-03-22,97.339996,98.25,97.00,97.519997,669600,97.519997
2016-03-21,97.540001,98.129997,97.370003,97.720001,461400,97.720001
2016-03-18,97.900002,98.220001,97.650002,97.699997,1032600,97.699997
2016-03-17,95.50,98.120003,94.910004,97.830002,775100,97.830002
2016-03-16,95.599998,95.949997,94.309998,95.330002,596400,95.330002
2016-03-15,96.879997,97.699997,95.720001,95.769997,1171000,95.769997
2016-03-14,97.360001,98.75,97.230003,97.400002,648400,97.400002
2016-03-11,98.18,98.32,97.519997,97.889999,638000,97.889999
2016-03-10,97.790001,98.480003,97.040001,97.529999,507200,97.529999
2016-03-09,98.010002,98.739998,96.959999,97.330002,364500,97.330002
2016-03-08,97.07,98.690002,96.879997,98.00,618600,98.00
2016-03-07,96.860001,98.120003,96.610001,97.529999,843000,97.529999
2016-03-04,95.449997,98.110001,94.400002,98.019997,1303800,97.679995
2016-03-03,96.00,97.07,94.82,96.860001,1197300,96.524023
2016-03-02,94.730003,96.260002,92.18,96.190002,1733000,95.856349
2016-03-01,99.660004,99.779999,97.309998,97.660004,1183900,97.321251
2016-02-29,99.459999,100.510002,98.440002,98.470001,1041100,98.128439
2016-02-26,102.010002,102.709999,99.889999,100.110001,776900,99.76275
2016-02-25,102.760002,103.419998,101.449997,103.389999,432600,103.031371
2016-02-24,102.18,102.730003,101.209999,102.360001,437100,102.004945
2016-02-23,102.699997,103.059998,101.540001,102.760002,596900,102.403559
2016-02-22,102.400002,103.18,102.269997,102.779999,550100,102.423487
2016-02-19,101.360001,102.290001,100.279999,102.010002,811000,101.656161
2016-02-18,99.599998,101.290001,99.199997,101.190002,1091500,100.839005
2016-02-17,98.709999,100.309998,98.269997,99.839996,606900,99.493682
2016-02-16,97.75,98.529999,97.199997,98.220001,770400,97.879306
2016-02-12,96.93,97.410004,95.68,97.019997,572000,96.683464
2016-02-11,94.059998,96.010002,93.860001,95.580002,894100,95.248464
2016-02-10,96.32,96.800003,94.879997,95.279999,763000,94.949502
2016-02-09,94.00,96.720001,93.900002,95.860001,986100,95.527492
2016-02-08,95.50,95.68,93.580002,94.32,968500,93.992833
2016-02-05,95.779999,96.900002,94.639999,96.410004,829500,96.075587
2016-02-04,96.699997,97.32,95.339996,96.260002,870800,95.926106
2016-02-03,96.309998,97.239998,95.239998,96.32,673300,95.985895
2016-02-02,95.300003,96.32,95.019997,95.809998,618800,95.477662
2016-02-01,97.019997,97.559998,95.360001,96.279999,776000,95.946033
2016-01-29,95.769997,97.910004,93.57,97.839996,999800,97.500619
2016-01-28,93.010002,95.120003,93.010002,94.809998,749400,94.481131
2016-01-27,93.349998,94.519997,92.099998,92.75,442300,92.428279
2016-01-26,92.599998,94.739998,92.599998,93.739998,617300,93.414843
2016-01-25,92.129997,93.209999,91.410004,92.139999,583400,91.820394
2016-01-22,92.019997,92.540001,91.199997,92.190002,372900,91.870224
2016-01-21,91.580002,92.389999,90.25,90.599998,636100,90.285735
2016-01-20,91.620003,92.589996,90.129997,91.839996,638300,91.521432
2016-01-19,93.18,93.18,91.769997,92.629997,585900,92.308692
2016-01-15,91.540001,93.220001,90.080002,92.00,749600,91.68088
2016-01-14,91.00,93.480003,90.019997,92.739998,548000,92.418311
2016-01-13,94.690002,94.940002,91.290001,91.510002,532400,91.192582
2016-01-12,94.559998,95.059998,93.550003,94.57,431900,94.241965
2016-01-11,93.919998,94.269997,92.849998,93.900002,538000,93.574291
2016-01-08,93.779999,94.779999,92.779999,93.029999,775900,92.707306
2016-01-07,94.32,95.480003,93.099998,93.360001,1087900,93.036163
2016-01-06,96.150002,97.040001,95.040001,95.379997,1294000,95.049153
2016-01-05,97.080002,97.559998,96.209999,97.260002,958200,96.922637
2016-01-04,97.519997,97.900002,95.010002,97.209999,1285100,96.872808
2015-12-31,101.25,101.25,99.25,99.279999,649700,98.935627
2015-12-30,102.010002,102.029999,101.139999,101.419998,392300,101.068203
2015-12-29,102.690002,102.790001,101.669998,102.010002,481700,101.656161
2015-12-28,101.599998,101.959999,100.730003,101.949997,332500,101.596364
2015-12-24,103.309998,103.309998,101.839996,101.900002,182400,101.546542
2015-12-23,102.169998,103.269997,101.809998,103.18,287900,102.822101
2015-12-22,101.07,102.489998,99.610001,102.110001,533400,101.755812
2015-12-21,100.989998,101.419998,99.82,100.519997,605800,100.171324
2015-12-18,100.559998,101.559998,99.82,100.269997,1526600,99.922191
2015-12-17,103.059998,103.080002,101.190002,101.489998,505200,101.13796
2015-12-16,102.330002,103.540001,101.32,103.269997,439000,102.911785
2015-12-15,101.769997,102.190002,100.610001,101.370003,509700,101.018381
2015-12-14,99.309998,101.230003,98.760002,101.010002,1084600,100.65963
2015-12-11,99.50,100.779999,99.029999,100.040001,653600,99.692993
2015-12-10,102.50,103.169998,100.480003,100.480003,588600,100.131469
2015-12-09,102.849998,103.559998,102.110001,102.639999,801000,102.283973
2015-12-08,102.32,103.239998,101.949997,103.019997,284300,102.662652
2015-12-07,103.82,105.029999,102.269997,103.120003,438200,102.762311
2015-12-04,102.089996,104.949997,101.709999,104.709999,555800,104.346792
2015-12-03,101.919998,104.239998,101.129997,101.519997,809700,101.167855
2015-12-02,102.25,104.260002,100.849998,102.029999,1029100,101.676088
2015-12-01,102.57,104.639999,102.57,103.889999,1449100,103.529637
2015-11-30,106.510002,106.980003,102.370003,102.540001,1553800,101.845504
2015-11-27,105.339996,106.989998,104.580002,106.510002,239500,105.788617
2015-11-25,105.160004,105.529999,104.790001,105.080002,542300,104.368302
2015-11-24,105.269997,105.610001,104.400002,104.93,427900,104.219316
2015-11-23,105.910004,106.870003,105.489998,105.57,363300,104.854981
2015-11-20,107.18,107.43,105.290001,105.360001,394900,104.646404
2015-11-19,105.480003,107.00,105.400002,106.519997,294600,105.798544
2015-11-18,105.099998,106.25,104.349998,106.160004,329900,105.440989
2015-11-17,104.300003,106.220001,104.110001,105.32,358700,104.606674
2015-11-16,102.419998,104.419998,102.300003,104.419998,387300,103.712768
2015-11-13,103.849998,104.25,102.360001,102.419998,454800,101.726314
2015-11-12,105.059998,105.75,103.959999,103.970001,317200,103.265819
2015-11-11,104.239998,105.769997,103.870003,105.209999,445200,104.497419
2015-11-10,103.760002,104.379997,103.129997,104.110001,572800,103.40487
2015-11-09,104.550003,104.860001,103.199997,103.839996,322600,103.136695
2015-11-06,106.32,106.940002,104.190002,104.440002,475900,103.732637
2015-11-05,107.339996,107.540001,106.099998,106.879997,257800,106.156106
2015-11-04,107.080002,107.480003,106.220001,106.849998,268600,106.12631
2015-11-03,107.160004,107.489998,106.059998,106.599998,333600,105.878004
2015-11-02,106.309998,107.449997,106.25,106.879997,444200,106.156106
2015-10-30,106.839996,107.07,106.129997,106.18,643300,105.46085
2015-10-29,107.68,107.699997,106.209999,106.730003,470100,106.007128
2015-10-28,107.089996,108.550003,106.769997,107.540001,377600,106.811639
2015-10-27,107.400002,107.699997,106.910004,107.529999,423000,106.801705
2015-10-26,108.82,108.82,107.290001,107.470001,422400,106.742114
2015-10-23,107.879997,108.870003,105.410004,108.480003,423600,107.745275
2015-10-22,107.610001,109.120003,105.160004,108.970001,792500,108.231954
2015-10-21,108.169998,108.510002,107.720001,108.099998,365200,107.367844
2015-10-20,107.75,108.169998,107.309998,107.970001,285100,107.238727
2015-10-19,107.169998,107.540001,106.339996,107.449997,327900,106.722245
2015-10-16,106.339996,107.18,105.839996,107.18,295000,106.454077
2015-10-15,106.769997,107.050003,105.760002,105.919998,667700,105.202609
2015-10-14,106.540001,106.540001,105.620003,105.75,441800,105.033762
2015-10-13,106.540001,107.370003,105.940002,106.290001,538800,105.570106
2015-10-12,105.760002,106.860001,105.199997,106.470001,463400,105.748887
2015-10-09,105.129997,106.57,104.650002,105.699997,574600,104.984098
2015-10-08,103.279999,105.639999,103.239998,105.470001,661100,104.75566
2015-10-07,103.889999,104.160004,102.669998,103.790001,471300,103.087038
2015-10-06,102.50,103.839996,102.209999,103.220001,1059900,102.520899
2015-10-05,100.209999,103.339996,100.209999,103.019997,1579500,102.322249
2015-10-02,97.019997,99.75,96.769997,99.709999,1017700,99.03467
2015-10-01,97.00,98.279999,96.660004,98.190002,1157100,97.524968
2015-09-30,96.699997,97.00,95.470001,96.900002,777000,96.243704
2015-09-29,96.360001,96.970001,94.839996,95.519997,1044700,94.873046
2015-09-28,97.620003,98.540001,96.139999,96.209999,1176800,95.558375
2015-09-25,99.099998,100.279999,98.739998,99.580002,893000,98.905553
2015-09-24,97.709999,99.480003,97.57,98.589996,852300,97.922253
2015-09-23,98.919998,99.419998,98.260002,98.580002,462800,97.912326
2015-09-22,99.18,100.129997,98.650002,99.18,1297100,98.508261
2015-09-21,98.699997,100.790001,98.25,99.879997,1837000,99.203516
2015-09-18,95.919998,98.75,95.68,98.75,8076000,98.081173
2015-09-17,97.290001,98.029999,96.660004,96.889999,1226400,96.23377
2015-09-16,97.019997,97.940002,96.739998,97.269997,726800,96.611193
2015-09-15,95.790001,96.970001,95.019997,96.650002,831300,95.995397
2015-09-14,96.139999,96.440002,94.720001,95.580002,1268800,94.932645
2015-09-11,97.099998,97.099998,94.779999,96.139999,1599800,95.488849
2015-09-10,95.860001,98.099998,95.639999,97.480003,1026300,96.819778
2015-09-09,98.769997,98.910004,95.949997,96.160004,949600,95.508718
2015-09-08,96.599998,97.959999,96.080002,97.949997,1224100,97.286588
2015-09-04,96.360001,96.830002,95.050003,95.209999,1049500,94.565148
2015-09-03,96.82,98.330002,96.07,97.419998,856600,96.760179
2015-09-02,96.760002,96.989998,96.019997,96.830002,1120400,95.86131
2015-09-01,96.400002,96.809998,95.449997,95.949997,1466800,94.990109
2015-08-31,98.150002,98.699997,97.660004,98.099998,876500,97.118602
2015-08-28,97.779999,98.760002,96.900002,98.470001,1073000,97.484903
2015-08-27,99.339996,99.57,96.370003,97.75,1301400,96.772105
2015-08-26,99.00,99.540001,95.029999,98.269997,1533700,97.286899
2015-08-25,100.080002,102.110001,98.220001,98.220001,1207900,97.237404
2015-08-24,96.860001,100.889999,94.599998,99.040001,1425900,98.0492
2015-08-21,104.400002,104.790001,102.230003,102.239998,1013400,101.217184
2015-08-20,105.449997,106.690002,104.889999,104.949997,709100,103.900073
2015-08-19,107.389999,107.790001,106.139999,106.610001,707600,105.54347
2015-08-18,108.199997,109.209999,107.879997,108.18,504200,107.097763
2015-08-17,108.470001,108.889999,107.440002,108.760002,478600,107.671962
2015-08-14,108.25,108.669998,107.160004,108.50,603500,107.414561
2015-08-13,108.760002,109.459999,108.300003,108.650002,587600,107.563062
2015-08-12,110.360001,110.699997,107.730003,108.760002,814400,107.671962
2015-08-11,109.389999,110.830002,109.279999,110.599998,506600,109.493551
2015-08-10,110.50,110.68,109.900002,110.529999,427900,109.424252
2015-08-07,110.260002,110.360001,108.739998,109.809998,443400,108.711454
2015-08-06,109.830002,111.059998,109.489998,110.809998,473500,109.70145
2015-08-05,109.989998,110.809998,109.580002,110.690002,435900,109.582655
2015-08-04,108.440002,109.57,107.790001,109.510002,348000,108.414459
2015-08-03,108.50,108.730003,107.830002,108.57,478000,107.483861
2015-07-31,107.150002,108.519997,107.029999,108.410004,1002700,107.325465
2015-07-30,105.260002,106.830002,105.07,106.760002,499200,105.69197
2015-07-29,104.650002,106.00,104.559998,105.879997,435500,104.820769
2015-07-28,102.629997,104.830002,102.349998,104.800003,622800,103.751579
2015-07-27,101.889999,102.739998,101.080002,102.669998,369800,101.642883
2015-07-24,102.550003,102.860001,101.949997,102.330002,243500,101.306288
2015-07-23,102.75,103.370003,102.00,102.25,269100,101.227087
2015-07-22,102.379997,103.089996,102.00,103.040001,250400,102.009184
