2011, 1, 5, 1000261.9525
2011, 1, 6, 1000154.7835
2011, 1, 7, 1001103.3685
2011, 1, 10, 1003615.7155
2011, 1, 11, 1003294.2295
2011, 1, 12, 1004397.6025
2011, 1, 13, 1004897.6905
2011, 1, 14, 1006008.9925
2011, 1, 18, 1002901.3075
2011, 1, 19, 1002182.9275
2011, 1, 20, 999738.0475
